location,recommended_foundation,suitability_score,building_height,area,3d_model_path,model_details
Loc8414,Deep Foundation,72,50,3862,models/3D_Model_8414.obj,"{""vertices"": 952, ""faces"": 1103}"
Loc8415,Deep Foundation,86,44,4373,models/3D_Model_8415.obj,"{""vertices"": 807, ""faces"": 623}"
Loc8416,Deep Foundation,90,48,908,models/3D_Model_8416.obj,"{""vertices"": 949, ""faces"": 1180}"
Loc8417,Shallow Foundation,77,27,4063,models/3D_Model_8417.obj,"{""vertices"": 544, ""faces"": 818}"
Loc8418,Shallow Foundation,72,33,632,models/3D_Model_8418.obj,"{""vertices"": 367, ""faces"": 1327}"
Loc8419,Deep Foundation,65,42,4926,models/3D_Model_8419.obj,"{""vertices"": 516, ""faces"": 853}"
Loc8420,Shallow Foundation,86,32,1033,models/3D_Model_8420.obj,"{""vertices"": 590, ""faces"": 685}"
Loc8421,Shallow Foundation,52,10,3972,models/3D_Model_8421.obj,"{""vertices"": 590, ""faces"": 1013}"
Loc8422,Deep Foundation,54,11,1708,models/3D_Model_8422.obj,"{""vertices"": 967, ""faces"": 1959}"
Loc8423,Deep Foundation,87,32,3634,models/3D_Model_8423.obj,"{""vertices"": 508, ""faces"": 1513}"
Loc8424,Standard Foundation,78,30,4709,models/3D_Model_8424.obj,"{""vertices"": 776, ""faces"": 1727}"
Loc8425,Shallow Foundation,72,18,2094,models/3D_Model_8425.obj,"{""vertices"": 702, ""faces"": 547}"
Loc8426,Shallow Foundation,72,23,3314,models/3D_Model_8426.obj,"{""vertices"": 657, ""faces"": 1539}"
Loc8427,Shallow Foundation,86,42,3385,models/3D_Model_8427.obj,"{""vertices"": 381, ""faces"": 1987}"
Loc8428,Standard Foundation,52,9,4579,models/3D_Model_8428.obj,"{""vertices"": 532, ""faces"": 771}"
Loc8429,Deep Foundation,92,6,3166,models/3D_Model_8429.obj,"{""vertices"": 326, ""faces"": 1565}"
Loc8430,Deep Foundation,57,49,678,models/3D_Model_8430.obj,"{""vertices"": 948, ""faces"": 1864}"
Loc8431,Shallow Foundation,61,22,4498,models/3D_Model_8431.obj,"{""vertices"": 498, ""faces"": 1141}"
Loc8432,Deep Foundation,83,13,2158,models/3D_Model_8432.obj,"{""vertices"": 899, ""faces"": 1822}"
Loc8433,Shallow Foundation,86,10,1482,models/3D_Model_8433.obj,"{""vertices"": 672, ""faces"": 798}"
Loc8434,Shallow Foundation,96,28,3920,models/3D_Model_8434.obj,"{""vertices"": 721, ""faces"": 658}"
Loc8435,Deep Foundation,79,23,3458,models/3D_Model_8435.obj,"{""vertices"": 457, ""faces"": 724}"
Loc8436,Standard Foundation,53,50,1788,models/3D_Model_8436.obj,"{""vertices"": 728, ""faces"": 1039}"
Loc8437,Deep Foundation,87,37,1705,models/3D_Model_8437.obj,"{""vertices"": 924, ""faces"": 1219}"
Loc8438,Shallow Foundation,98,46,3655,models/3D_Model_8438.obj,"{""vertices"": 961, ""faces"": 1449}"
Loc8439,Standard Foundation,72,35,3179,models/3D_Model_8439.obj,"{""vertices"": 567, ""faces"": 670}"
Loc8440,Standard Foundation,59,47,2354,models/3D_Model_8440.obj,"{""vertices"": 318, ""faces"": 1440}"
Loc8441,Shallow Foundation,51,47,2999,models/3D_Model_8441.obj,"{""vertices"": 713, ""faces"": 695}"
Loc8442,Standard Foundation,68,46,1487,models/3D_Model_8442.obj,"{""vertices"": 397, ""faces"": 1738}"
Loc8443,Shallow Foundation,61,30,2029,models/3D_Model_8443.obj,"{""vertices"": 414, ""faces"": 617}"
Loc8444,Shallow Foundation,95,27,1045,models/3D_Model_8444.obj,"{""vertices"": 380, ""faces"": 591}"
Loc8445,Shallow Foundation,74,17,2750,models/3D_Model_8445.obj,"{""vertices"": 871, ""faces"": 610}"
Loc8446,Standard Foundation,72,29,4238,models/3D_Model_8446.obj,"{""vertices"": 963, ""faces"": 705}"
Loc8447,Standard Foundation,89,43,2542,models/3D_Model_8447.obj,"{""vertices"": 419, ""faces"": 1523}"
Loc8448,Standard Foundation,51,6,547,models/3D_Model_8448.obj,"{""vertices"": 802, ""faces"": 877}"
Loc8449,Deep Foundation,99,22,1751,models/3D_Model_8449.obj,"{""vertices"": 376, ""faces"": 689}"
Loc8450,Shallow Foundation,72,7,2631,models/3D_Model_8450.obj,"{""vertices"": 804, ""faces"": 1276}"
Loc8451,Shallow Foundation,66,44,2547,models/3D_Model_8451.obj,"{""vertices"": 975, ""faces"": 938}"
Loc8452,Standard Foundation,67,41,4006,models/3D_Model_8452.obj,"{""vertices"": 864, ""faces"": 1460}"
Loc8453,Shallow Foundation,56,32,2084,models/3D_Model_8453.obj,"{""vertices"": 364, ""faces"": 1133}"
Loc8454,Shallow Foundation,64,43,3353,models/3D_Model_8454.obj,"{""vertices"": 606, ""faces"": 628}"
Loc8455,Standard Foundation,75,43,4310,models/3D_Model_8455.obj,"{""vertices"": 516, ""faces"": 1298}"
Loc8456,Shallow Foundation,95,10,2906,models/3D_Model_8456.obj,"{""vertices"": 485, ""faces"": 751}"
Loc8457,Standard Foundation,51,36,702,models/3D_Model_8457.obj,"{""vertices"": 600, ""faces"": 1923}"
Loc8458,Deep Foundation,69,35,4510,models/3D_Model_8458.obj,"{""vertices"": 822, ""faces"": 1364}"
Loc8459,Deep Foundation,73,43,659,models/3D_Model_8459.obj,"{""vertices"": 396, ""faces"": 1172}"
Loc8460,Standard Foundation,66,5,3645,models/3D_Model_8460.obj,"{""vertices"": 408, ""faces"": 963}"
Loc8461,Deep Foundation,61,10,3871,models/3D_Model_8461.obj,"{""vertices"": 390, ""faces"": 1568}"
Loc8462,Standard Foundation,67,42,3958,models/3D_Model_8462.obj,"{""vertices"": 867, ""faces"": 1850}"
Loc8463,Deep Foundation,67,23,4954,models/3D_Model_8463.obj,"{""vertices"": 786, ""faces"": 1636}"
Loc8464,Deep Foundation,83,6,3446,models/3D_Model_8464.obj,"{""vertices"": 992, ""faces"": 1125}"
Loc8465,Deep Foundation,58,9,3401,models/3D_Model_8465.obj,"{""vertices"": 933, ""faces"": 1831}"
Loc8466,Standard Foundation,86,46,834,models/3D_Model_8466.obj,"{""vertices"": 744, ""faces"": 1046}"
Loc8467,Shallow Foundation,63,13,1678,models/3D_Model_8467.obj,"{""vertices"": 1000, ""faces"": 1229}"
Loc8468,Shallow Foundation,90,12,3625,models/3D_Model_8468.obj,"{""vertices"": 556, ""faces"": 567}"
Loc8469,Standard Foundation,65,41,2020,models/3D_Model_8469.obj,"{""vertices"": 870, ""faces"": 704}"
Loc8470,Deep Foundation,90,40,1946,models/3D_Model_8470.obj,"{""vertices"": 534, ""faces"": 513}"
Loc8471,Deep Foundation,98,50,4906,models/3D_Model_8471.obj,"{""vertices"": 327, ""faces"": 726}"
Loc8472,Deep Foundation,68,5,2047,models/3D_Model_8472.obj,"{""vertices"": 410, ""faces"": 644}"
Loc8473,Deep Foundation,85,15,3084,models/3D_Model_8473.obj,"{""vertices"": 729, ""faces"": 1661}"
Loc8474,Shallow Foundation,75,12,945,models/3D_Model_8474.obj,"{""vertices"": 666, ""faces"": 1453}"
Loc8475,Deep Foundation,99,13,1911,models/3D_Model_8475.obj,"{""vertices"": 315, ""faces"": 870}"
Loc8476,Standard Foundation,50,23,3987,models/3D_Model_8476.obj,"{""vertices"": 484, ""faces"": 1168}"
Loc8477,Deep Foundation,94,14,3983,models/3D_Model_8477.obj,"{""vertices"": 350, ""faces"": 1701}"
Loc8478,Shallow Foundation,55,28,2834,models/3D_Model_8478.obj,"{""vertices"": 422, ""faces"": 1489}"
Loc8479,Deep Foundation,81,38,1606,models/3D_Model_8479.obj,"{""vertices"": 953, ""faces"": 1400}"
Loc8480,Deep Foundation,59,25,3253,models/3D_Model_8480.obj,"{""vertices"": 509, ""faces"": 1759}"
Loc8481,Standard Foundation,63,17,1965,models/3D_Model_8481.obj,"{""vertices"": 328, ""faces"": 1379}"
Loc8482,Shallow Foundation,98,40,3402,models/3D_Model_8482.obj,"{""vertices"": 895, ""faces"": 1877}"
Loc8483,Deep Foundation,80,25,2836,models/3D_Model_8483.obj,"{""vertices"": 652, ""faces"": 1158}"
Loc8484,Shallow Foundation,94,40,4494,models/3D_Model_8484.obj,"{""vertices"": 661, ""faces"": 1255}"
Loc8485,Standard Foundation,63,26,1529,models/3D_Model_8485.obj,"{""vertices"": 672, ""faces"": 1708}"
Loc8486,Deep Foundation,53,19,760,models/3D_Model_8486.obj,"{""vertices"": 514, ""faces"": 859}"
Loc8487,Standard Foundation,100,44,3501,models/3D_Model_8487.obj,"{""vertices"": 872, ""faces"": 1761}"
Loc8488,Standard Foundation,89,7,4218,models/3D_Model_8488.obj,"{""vertices"": 784, ""faces"": 1782}"
Loc8489,Deep Foundation,57,30,2753,models/3D_Model_8489.obj,"{""vertices"": 348, ""faces"": 860}"
Loc8490,Deep Foundation,54,29,2755,models/3D_Model_8490.obj,"{""vertices"": 318, ""faces"": 1397}"
Loc8491,Shallow Foundation,76,14,4268,models/3D_Model_8491.obj,"{""vertices"": 389, ""faces"": 1710}"
Loc8492,Deep Foundation,70,37,1331,models/3D_Model_8492.obj,"{""vertices"": 583, ""faces"": 1820}"
Loc8493,Standard Foundation,50,6,3174,models/3D_Model_8493.obj,"{""vertices"": 374, ""faces"": 559}"
Loc8494,Shallow Foundation,92,34,3255,models/3D_Model_8494.obj,"{""vertices"": 893, ""faces"": 1443}"
Loc8495,Shallow Foundation,72,10,1697,models/3D_Model_8495.obj,"{""vertices"": 933, ""faces"": 1197}"
Loc8496,Deep Foundation,63,5,2866,models/3D_Model_8496.obj,"{""vertices"": 333, ""faces"": 721}"
Loc8497,Deep Foundation,97,9,1754,models/3D_Model_8497.obj,"{""vertices"": 499, ""faces"": 1751}"
Loc8498,Deep Foundation,88,9,2226,models/3D_Model_8498.obj,"{""vertices"": 304, ""faces"": 1370}"
Loc8499,Standard Foundation,84,45,2293,models/3D_Model_8499.obj,"{""vertices"": 674, ""faces"": 1264}"
Loc8500,Standard Foundation,62,16,3382,models/3D_Model_8500.obj,"{""vertices"": 339, ""faces"": 1477}"
Loc8501,Shallow Foundation,65,24,2883,models/3D_Model_8501.obj,"{""vertices"": 653, ""faces"": 765}"
Loc8502,Shallow Foundation,58,39,3393,models/3D_Model_8502.obj,"{""vertices"": 879, ""faces"": 927}"
Loc8503,Deep Foundation,86,24,4259,models/3D_Model_8503.obj,"{""vertices"": 672, ""faces"": 1058}"
Loc8504,Standard Foundation,65,9,997,models/3D_Model_8504.obj,"{""vertices"": 478, ""faces"": 1301}"
Loc8505,Deep Foundation,61,39,2618,models/3D_Model_8505.obj,"{""vertices"": 635, ""faces"": 630}"
Loc8506,Standard Foundation,58,5,3847,models/3D_Model_8506.obj,"{""vertices"": 666, ""faces"": 1163}"
Loc8507,Deep Foundation,69,38,4953,models/3D_Model_8507.obj,"{""vertices"": 311, ""faces"": 1069}"
Loc8508,Deep Foundation,50,34,4066,models/3D_Model_8508.obj,"{""vertices"": 716, ""faces"": 618}"
Loc8509,Deep Foundation,52,34,4662,models/3D_Model_8509.obj,"{""vertices"": 373, ""faces"": 1057}"
Loc8510,Deep Foundation,79,21,3658,models/3D_Model_8510.obj,"{""vertices"": 999, ""faces"": 535}"
Loc8511,Standard Foundation,59,39,3220,models/3D_Model_8511.obj,"{""vertices"": 322, ""faces"": 1483}"
Loc8512,Deep Foundation,78,8,1038,models/3D_Model_8512.obj,"{""vertices"": 750, ""faces"": 1267}"
Loc8513,Shallow Foundation,99,23,4692,models/3D_Model_8513.obj,"{""vertices"": 851, ""faces"": 592}"
Loc8514,Deep Foundation,85,44,4715,models/3D_Model_8514.obj,"{""vertices"": 821, ""faces"": 823}"
Loc8515,Deep Foundation,52,28,4996,models/3D_Model_8515.obj,"{""vertices"": 507, ""faces"": 1003}"
Loc8516,Standard Foundation,64,42,1178,models/3D_Model_8516.obj,"{""vertices"": 481, ""faces"": 1698}"
Loc8517,Standard Foundation,51,50,1631,models/3D_Model_8517.obj,"{""vertices"": 629, ""faces"": 982}"
Loc8518,Deep Foundation,58,16,1882,models/3D_Model_8518.obj,"{""vertices"": 390, ""faces"": 579}"
Loc8519,Deep Foundation,73,40,3278,models/3D_Model_8519.obj,"{""vertices"": 708, ""faces"": 759}"
Loc8520,Standard Foundation,70,11,3877,models/3D_Model_8520.obj,"{""vertices"": 837, ""faces"": 1578}"
Loc8521,Shallow Foundation,94,17,988,models/3D_Model_8521.obj,"{""vertices"": 715, ""faces"": 571}"
Loc8522,Standard Foundation,93,39,2854,models/3D_Model_8522.obj,"{""vertices"": 658, ""faces"": 572}"
Loc8523,Deep Foundation,55,17,4172,models/3D_Model_8523.obj,"{""vertices"": 743, ""faces"": 568}"
Loc8524,Standard Foundation,83,36,2949,models/3D_Model_8524.obj,"{""vertices"": 335, ""faces"": 555}"
Loc8525,Standard Foundation,83,16,4032,models/3D_Model_8525.obj,"{""vertices"": 771, ""faces"": 1118}"
Loc8526,Standard Foundation,79,31,3943,models/3D_Model_8526.obj,"{""vertices"": 664, ""faces"": 535}"
Loc8527,Deep Foundation,94,34,3456,models/3D_Model_8527.obj,"{""vertices"": 329, ""faces"": 1625}"
Loc8528,Standard Foundation,53,39,2777,models/3D_Model_8528.obj,"{""vertices"": 436, ""faces"": 623}"
Loc8529,Shallow Foundation,96,16,2257,models/3D_Model_8529.obj,"{""vertices"": 821, ""faces"": 1757}"
Loc8530,Deep Foundation,79,48,831,models/3D_Model_8530.obj,"{""vertices"": 867, ""faces"": 1435}"
Loc8531,Deep Foundation,99,23,1371,models/3D_Model_8531.obj,"{""vertices"": 366, ""faces"": 1149}"
Loc8532,Deep Foundation,78,14,681,models/3D_Model_8532.obj,"{""vertices"": 790, ""faces"": 1403}"
Loc8533,Shallow Foundation,78,33,2195,models/3D_Model_8533.obj,"{""vertices"": 653, ""faces"": 1441}"
Loc8534,Deep Foundation,85,11,2687,models/3D_Model_8534.obj,"{""vertices"": 801, ""faces"": 1596}"
Loc8535,Deep Foundation,65,44,1637,models/3D_Model_8535.obj,"{""vertices"": 569, ""faces"": 533}"
Loc8536,Deep Foundation,81,9,1985,models/3D_Model_8536.obj,"{""vertices"": 551, ""faces"": 805}"
Loc8537,Shallow Foundation,53,26,978,models/3D_Model_8537.obj,"{""vertices"": 364, ""faces"": 1204}"
Loc8538,Deep Foundation,75,27,829,models/3D_Model_8538.obj,"{""vertices"": 310, ""faces"": 1584}"
Loc8539,Standard Foundation,68,15,1541,models/3D_Model_8539.obj,"{""vertices"": 808, ""faces"": 1640}"
Loc8540,Standard Foundation,88,11,3333,models/3D_Model_8540.obj,"{""vertices"": 961, ""faces"": 601}"
Loc8541,Standard Foundation,93,29,609,models/3D_Model_8541.obj,"{""vertices"": 705, ""faces"": 1429}"
Loc8542,Shallow Foundation,50,18,1400,models/3D_Model_8542.obj,"{""vertices"": 558, ""faces"": 1486}"
Loc8543,Shallow Foundation,89,5,4155,models/3D_Model_8543.obj,"{""vertices"": 444, ""faces"": 580}"
Loc8544,Deep Foundation,68,25,4389,models/3D_Model_8544.obj,"{""vertices"": 899, ""faces"": 1697}"
Loc8545,Shallow Foundation,78,14,4687,models/3D_Model_8545.obj,"{""vertices"": 891, ""faces"": 1238}"
Loc8546,Standard Foundation,77,49,1512,models/3D_Model_8546.obj,"{""vertices"": 378, ""faces"": 860}"
Loc8547,Standard Foundation,78,14,4616,models/3D_Model_8547.obj,"{""vertices"": 376, ""faces"": 1261}"
Loc8548,Standard Foundation,60,43,570,models/3D_Model_8548.obj,"{""vertices"": 952, ""faces"": 1076}"
Loc8549,Standard Foundation,87,30,4395,models/3D_Model_8549.obj,"{""vertices"": 807, ""faces"": 577}"
Loc8550,Deep Foundation,67,15,4186,models/3D_Model_8550.obj,"{""vertices"": 336, ""faces"": 1790}"
Loc8551,Deep Foundation,50,24,1139,models/3D_Model_8551.obj,"{""vertices"": 891, ""faces"": 679}"
Loc8552,Standard Foundation,78,7,2425,models/3D_Model_8552.obj,"{""vertices"": 687, ""faces"": 1790}"
Loc8553,Deep Foundation,72,13,2663,models/3D_Model_8553.obj,"{""vertices"": 858, ""faces"": 1205}"
Loc8554,Shallow Foundation,75,43,1382,models/3D_Model_8554.obj,"{""vertices"": 408, ""faces"": 1655}"
Loc8555,Deep Foundation,96,13,4724,models/3D_Model_8555.obj,"{""vertices"": 676, ""faces"": 817}"
Loc8556,Shallow Foundation,86,28,917,models/3D_Model_8556.obj,"{""vertices"": 717, ""faces"": 1042}"
Loc8557,Shallow Foundation,75,30,3833,models/3D_Model_8557.obj,"{""vertices"": 977, ""faces"": 1447}"
Loc8558,Deep Foundation,76,36,1867,models/3D_Model_8558.obj,"{""vertices"": 921, ""faces"": 682}"
Loc8559,Standard Foundation,92,28,3054,models/3D_Model_8559.obj,"{""vertices"": 626, ""faces"": 1928}"
Loc8560,Shallow Foundation,56,26,4746,models/3D_Model_8560.obj,"{""vertices"": 460, ""faces"": 833}"
Loc8561,Deep Foundation,60,44,711,models/3D_Model_8561.obj,"{""vertices"": 672, ""faces"": 1492}"
Loc8562,Shallow Foundation,75,34,4814,models/3D_Model_8562.obj,"{""vertices"": 576, ""faces"": 1122}"
Loc8563,Standard Foundation,88,31,3230,models/3D_Model_8563.obj,"{""vertices"": 922, ""faces"": 800}"
Loc8564,Shallow Foundation,57,19,2511,models/3D_Model_8564.obj,"{""vertices"": 390, ""faces"": 953}"
Loc8565,Deep Foundation,68,11,2974,models/3D_Model_8565.obj,"{""vertices"": 552, ""faces"": 713}"
Loc8566,Deep Foundation,68,32,708,models/3D_Model_8566.obj,"{""vertices"": 565, ""faces"": 731}"
Loc8567,Shallow Foundation,98,47,4723,models/3D_Model_8567.obj,"{""vertices"": 815, ""faces"": 1482}"
Loc8568,Deep Foundation,66,38,4096,models/3D_Model_8568.obj,"{""vertices"": 967, ""faces"": 1825}"
Loc8569,Standard Foundation,80,14,4299,models/3D_Model_8569.obj,"{""vertices"": 359, ""faces"": 1108}"
Loc8570,Deep Foundation,78,24,4579,models/3D_Model_8570.obj,"{""vertices"": 844, ""faces"": 1642}"
Loc8571,Shallow Foundation,88,36,3233,models/3D_Model_8571.obj,"{""vertices"": 511, ""faces"": 998}"
Loc8572,Shallow Foundation,59,41,3110,models/3D_Model_8572.obj,"{""vertices"": 388, ""faces"": 1767}"
Loc8573,Deep Foundation,64,36,2128,models/3D_Model_8573.obj,"{""vertices"": 410, ""faces"": 1256}"
Loc8574,Standard Foundation,74,23,1767,models/3D_Model_8574.obj,"{""vertices"": 813, ""faces"": 749}"
Loc8575,Deep Foundation,86,37,3391,models/3D_Model_8575.obj,"{""vertices"": 750, ""faces"": 647}"
Loc8576,Deep Foundation,94,7,3654,models/3D_Model_8576.obj,"{""vertices"": 355, ""faces"": 1575}"
Loc8577,Standard Foundation,98,40,774,models/3D_Model_8577.obj,"{""vertices"": 996, ""faces"": 972}"
Loc8578,Shallow Foundation,78,29,1950,models/3D_Model_8578.obj,"{""vertices"": 700, ""faces"": 1105}"
Loc8579,Shallow Foundation,88,47,4125,models/3D_Model_8579.obj,"{""vertices"": 430, ""faces"": 1384}"
Loc8580,Shallow Foundation,90,42,4223,models/3D_Model_8580.obj,"{""vertices"": 614, ""faces"": 1040}"
Loc8581,Shallow Foundation,54,35,3698,models/3D_Model_8581.obj,"{""vertices"": 397, ""faces"": 993}"
Loc8582,Deep Foundation,97,7,942,models/3D_Model_8582.obj,"{""vertices"": 879, ""faces"": 670}"
Loc8583,Deep Foundation,72,36,4876,models/3D_Model_8583.obj,"{""vertices"": 979, ""faces"": 1273}"
Loc8584,Deep Foundation,74,25,4294,models/3D_Model_8584.obj,"{""vertices"": 791, ""faces"": 715}"
Loc8585,Standard Foundation,58,40,932,models/3D_Model_8585.obj,"{""vertices"": 613, ""faces"": 814}"
Loc8586,Deep Foundation,64,34,3127,models/3D_Model_8586.obj,"{""vertices"": 935, ""faces"": 1514}"
Loc8587,Standard Foundation,83,19,565,models/3D_Model_8587.obj,"{""vertices"": 405, ""faces"": 1014}"
Loc8588,Shallow Foundation,69,5,4446,models/3D_Model_8588.obj,"{""vertices"": 664, ""faces"": 1089}"
Loc8589,Deep Foundation,61,35,1085,models/3D_Model_8589.obj,"{""vertices"": 408, ""faces"": 1283}"
Loc8590,Standard Foundation,87,18,4343,models/3D_Model_8590.obj,"{""vertices"": 410, ""faces"": 954}"
Loc8591,Deep Foundation,71,7,2071,models/3D_Model_8591.obj,"{""vertices"": 925, ""faces"": 967}"
Loc8592,Shallow Foundation,57,37,4720,models/3D_Model_8592.obj,"{""vertices"": 392, ""faces"": 702}"
Loc8593,Deep Foundation,56,37,2898,models/3D_Model_8593.obj,"{""vertices"": 381, ""faces"": 1961}"
Loc8594,Deep Foundation,91,21,1415,models/3D_Model_8594.obj,"{""vertices"": 511, ""faces"": 1792}"
Loc8595,Deep Foundation,98,13,3849,models/3D_Model_8595.obj,"{""vertices"": 385, ""faces"": 1824}"
Loc8596,Deep Foundation,68,48,3253,models/3D_Model_8596.obj,"{""vertices"": 729, ""faces"": 1585}"
Loc8597,Shallow Foundation,72,24,4445,models/3D_Model_8597.obj,"{""vertices"": 728, ""faces"": 719}"
Loc8598,Shallow Foundation,69,30,4267,models/3D_Model_8598.obj,"{""vertices"": 568, ""faces"": 1501}"
Loc8599,Standard Foundation,83,25,2599,models/3D_Model_8599.obj,"{""vertices"": 516, ""faces"": 1435}"
Loc8600,Shallow Foundation,81,28,4308,models/3D_Model_8600.obj,"{""vertices"": 983, ""faces"": 1324}"
Loc8601,Standard Foundation,74,34,1889,models/3D_Model_8601.obj,"{""vertices"": 571, ""faces"": 1592}"
Loc8602,Deep Foundation,52,22,4516,models/3D_Model_8602.obj,"{""vertices"": 688, ""faces"": 1685}"
Loc8603,Standard Foundation,98,30,555,models/3D_Model_8603.obj,"{""vertices"": 313, ""faces"": 985}"
Loc8604,Shallow Foundation,71,16,1595,models/3D_Model_8604.obj,"{""vertices"": 989, ""faces"": 1020}"
Loc8605,Shallow Foundation,57,16,1046,models/3D_Model_8605.obj,"{""vertices"": 875, ""faces"": 1339}"
Loc8606,Standard Foundation,87,43,704,models/3D_Model_8606.obj,"{""vertices"": 799, ""faces"": 1603}"
Loc8607,Shallow Foundation,88,10,1722,models/3D_Model_8607.obj,"{""vertices"": 364, ""faces"": 900}"
Loc8608,Deep Foundation,66,18,4463,models/3D_Model_8608.obj,"{""vertices"": 770, ""faces"": 1019}"
Loc8609,Standard Foundation,85,22,3354,models/3D_Model_8609.obj,"{""vertices"": 970, ""faces"": 1113}"
Loc8610,Standard Foundation,51,18,4538,models/3D_Model_8610.obj,"{""vertices"": 740, ""faces"": 581}"
Loc8611,Standard Foundation,100,40,4271,models/3D_Model_8611.obj,"{""vertices"": 592, ""faces"": 1411}"
Loc8612,Deep Foundation,97,42,3471,models/3D_Model_8612.obj,"{""vertices"": 977, ""faces"": 792}"
Loc8613,Deep Foundation,52,31,2333,models/3D_Model_8613.obj,"{""vertices"": 391, ""faces"": 1330}"
Loc8614,Deep Foundation,71,8,4521,models/3D_Model_8614.obj,"{""vertices"": 977, ""faces"": 1828}"
Loc8615,Shallow Foundation,95,23,3294,models/3D_Model_8615.obj,"{""vertices"": 900, ""faces"": 1560}"
Loc8616,Standard Foundation,50,25,2667,models/3D_Model_8616.obj,"{""vertices"": 527, ""faces"": 1128}"
Loc8617,Shallow Foundation,66,11,1095,models/3D_Model_8617.obj,"{""vertices"": 543, ""faces"": 514}"
Loc8618,Deep Foundation,93,14,4147,models/3D_Model_8618.obj,"{""vertices"": 731, ""faces"": 1296}"
Loc8619,Standard Foundation,63,50,2013,models/3D_Model_8619.obj,"{""vertices"": 643, ""faces"": 1002}"
